Title,Company,Location,Category,Contract Type,Contract Time,Salary Min,Salary Max,Created,Description,Redirect URL,timestamp
Data Scientist,private,"Shearwater, Latrobe Area",Scientific & QA Jobs,permanent,full_time,110000,120000,2025-01-24T12:27:42Z,"About Us: Welcome to the company, a leading provider of reliable, efficient, and quality transportation services across Tasmania and mainland Australia. Our commitment to excellence has positioned us as a top choice for door-to-door deliveries, warehousing, and storage solutions. As we continue to grow and innovate, we are seeking a talented Data Scientist to join our dynamic team and help us harness the power of data to drive our business forward. Job Description: We are looking for a Data Sci…",https://www.adzuna.com.au/details/5021696931?utm_medium=api&utm_source=4a3e4881,2025-01-24 21:31:41.231750
Data Scientist,Correlate Resources,"South Yarra, Stonnington Area",IT Jobs,contract,full_time,,,2025-01-17T10:49:51Z,"Employing the industry's brightest analytical minds, offering a hot bed for innovation and unparalleled opportunities for career development & growth Bullet Points DATA SCIENCE - MACHINE LEARNING - SENIOR CONTRACT ROLES AVAILABLE DATA SCIENCE - MACHINE LEARNING - MID-Level ABOUT THE COMPANY Our client is an industry leading brand who dominate their place in the Australian market. They boast some of the industry's largest and most complex data assets. Due to the ongoing success of the team a bra…",https://www.adzuna.com.au/land/ad/5013567095?se=dDYrLz7a7xGVJ3wCu-xnLw&utm_medium=api&utm_source=4a3e4881&v=AD94CAC2FE00918B62C81A56761FDEA381C5574B,2025-01-24 21:31:41.231750
Data Scientist,Pyramid Global Technologies,"Bayswater, Bayswater Area",IT Jobs,,full_time,,,2025-01-22T09:14:07Z,"About the job Data Scientist Job Description ﻿Data Scientist in Perth: ﻿Required Technical Skill Set - Python, R, SQL, shell scripting,, GitHub/SVN, Teamcity or continuous integration tools, Exposure to AWS. Ability to work as part of a multidisciplinary team and develop and maintain relationships with internal and external stakeholders. Assist in the management of sprints and product backlog in an Agile environment. Understanding in applying machine learning, deep learning, artificial intellig…",https://www.adzuna.com.au/land/ad/5018860288?se=dDYrLz7a7xGVJ3wCu-xnLw&utm_medium=api&utm_source=4a3e4881&v=C99304E7E21551AF666E3FCE2C57A3BFFD714950,2025-01-24 21:31:41.231750
Data Scientist,Firesoft People,"North Sydney, North Sydney Area",IT Jobs,,full_time,,,2025-01-17T10:58:12Z,"Senior Data Scientist – Hybrid – Sydney - $185k  Super. Are you a Senior Data Scientist who loves all things Snowflake? Are you looking to work in a flexible hybrid environment with a very talented team? Would you like to be well rewarded for all your hard work? Then read on. Our client is a medium-sized financial services provider; their tech stack is Snowflake for data storage, Snow Park for pipeline build and compute, SnowPark/ notebook/ Data Robot for model builds and Data Robot for model d…",https://www.adzuna.com.au/land/ad/5013615598?se=dDYrLz7a7xGVJ3wCu-xnLw&utm_medium=api&utm_source=4a3e4881&v=66B43FAE4920D753AD91B1C28C2FC045F710A146,2025-01-24 21:31:41.231750
Data Scientist,Ignite Recruitment,"City, North Canberra",IT Jobs,contract,full_time,,,2025-01-24T21:19:45Z,"I'm working with a Federal Government organisation to find a Data Scientist. Duration: 6 month initial contract Location: Canberra Citizenship/Security Clearance requirements: Australian citizens with the ability to obtain a minimum baseline clearance. The Data Scientist will develop, implement and optimise analytical and predictive models and assist with the statistical management and analysis of department databases and data. This will include using a variety of statistical, predictive modell…",https://www.adzuna.com.au/land/ad/5022431603?se=dDYrLz7a7xGVJ3wCu-xnLw&utm_medium=api&utm_source=4a3e4881&v=5F19EADE13187FFEDA093F65ED0CC235AF923AB7,2025-01-24 21:31:41.231750
Data Scientist,Careerone Partner Network,"Latrobe, Latrobe Area",IT Jobs,,full_time,110000,120000,2025-01-23T21:15:26Z,"About Us: Welcome to the company, a leading provider of reliable, efficient, and quality transportation services across Tasmania and mainland Australia. Our commitment to excellence has positioned us as a top choice for door-to-door deliveries, warehousing, and storage solutions. As we continue to grow and innovate, we are seeking a talented Data Scientist to join our dynamic team and help us harness the power of data to drive our business forward. Job Description: We are looking for a Data Sci…",https://www.adzuna.com.au/land/ad/5020851650?se=dDYrLz7a7xGVJ3wCu-xnLw&utm_medium=api&utm_source=4a3e4881&v=F97527CEA85ABC3A6FF62C3B8BC99058921DEE1D,2025-01-24 21:31:41.231750
Data Scientist,Commonwealth Bank of Australia,"Sydney CBD, Sydney",Scientific & QA Jobs,,full_time,,,2025-01-24T21:19:36Z,You are passionate about leveraging cutting-edge Data Science to drive growth and innovation Join a dynamic team that's continuously pushing the boundaries of growth marketing Your work will directly impact our largest retail portfolio and millions of customers Do work that matters Working within Home Buying growth and acquisition modelling supporting the Search & Find squad you will use your technical knowledge and understanding of business domain to deliver complex modelling projects. As a co…,https://www.adzuna.com.au/land/ad/5022430678?se=dDYrLz7a7xGVJ3wCu-xnLw&utm_medium=api&utm_source=4a3e4881&v=A0CC7F6604FF8DA356817B520D5AFEC4663EE485,2025-01-24 21:31:41.231750
DATA SCIENTIST,Opus Recruitment Solutions,"Sydney CBD, Sydney",IT Jobs,permanent,full_time,,,2025-01-17T11:03:19Z,"Apply Data Scientist Sydney C B D, Australia Permanent $130000 - $150000 per annum DATA SCIENTIST - SYDNEY Fintech Start-up High growth business Hybrid working The successful candidate will play a big role in developing and deploying advanced analytical tools and insights that enable the organization to make informed decisions. Effective collaboration with various stakeholders is essential, along with a strong commitment to business growth, innovation, and sustainability, all geared towards enh…",https://www.adzuna.com.au/land/ad/5013645391?se=dDYrLz7a7xGVJ3wCu-xnLw&utm_medium=api&utm_source=4a3e4881&v=C64C22D7F6AB39480D847860DDFD8DF47F037029,2025-01-24 21:31:41.231750
Data Scientist,Culture Amp,"South Yarra, Stonnington Area",Scientific & QA Jobs,,full_time,,,2025-01-17T10:55:39Z,"Join us on our mission to make a better world of work. Culture Amp is the world’s leading employee experience platform, revolutionizing how 25 million employees across more than 6,500 companies create a better world of work. Culture Amp empowers companies of all sizes and industries to transform employee engagement, drive performance management, and develop high-performing teams. Powered by people science and the most comprehensive employee dataset in the world, the most innovative companies in…",https://www.adzuna.com.au/land/ad/5013599223?se=dDYrLz7a7xGVJ3wCu-xnLw&utm_medium=api&utm_source=4a3e4881&v=547BBE46E9AA59652142FF07975C341E78D555B8,2025-01-24 21:31:41.231750
Data Scientists,HorizonOne Recruitment,"Braddon, North Canberra",IT Jobs,permanent,full_time,,,2025-01-17T11:00:20Z,"Is 2025 the year you find your dream data scientist role. Get access to a wide variety of contract & s26 Data, AI & ML roles with HorizonOne HorizonOne Recruitment is a specialist recruitment firm redefining traditional approaches. With a focus on quality, service, and deep subject-matter expertise, we prioritize candidates, tailoring our efforts to find the best possible fit. Our reverse-recruiting model puts you at the centre, coaching you through career planning and helping you navigate the …",https://www.adzuna.com.au/land/ad/5013628621?se=dDYrLz7a7xGVJ3wCu-xnLw&utm_medium=api&utm_source=4a3e4881&v=E06160C5F842A0327F1364F65890C2A3AD24FF76,2025-01-24 21:31:41.231750
Data Scientist,Ampol,"Eveleigh, Sydney",IT Jobs,contract,full_time,,,2025-01-17T11:06:08Z,"About Ampol Powering better journeys, today and tomorrow. Our company has always been about more than fuel. Fuel may be the foundation of our business, but our motivation and purpose come from the people, businesses, industries and communities we engage with. From our origins until today, we’ve always been inspired by the role we can play in people’s lives – to keep them moving, to make journeys happen. Here at Ampol, we are proud of our heritage as Australia’s only owned fuel brand. For over 1…",https://www.adzuna.com.au/land/ad/5013655467?se=dDYrLz7a7xGVJ3wCu-xnLw&utm_medium=api&utm_source=4a3e4881&v=65DE3DB0EB6A8A660FC9970F5C500BA87DD32B1B,2025-01-24 21:31:41.231750
