Title,Company,Location,Category,Contract Type,Contract Time,Salary Min,Salary Max,Created,Description,Redirect URL,timestamp
Data Analyst HRIS,Exclaim IT,"Brisbane CBD, Brisbane",Accounting & Finance Jobs,contract,,,,2025-02-01T10:05:49Z,"Location: Brisbane, Queensland Type: Contract Job 17444 Overview We are seeking skilled Data Analysts to support parallel pay runs between a legacy payroll system and a new payroll system. This role involves collecting, cleaning, analyzing, and organizing payroll-related data to ensure seamless payroll processing. The successful candidate will possess strong analytical skills, attention to detail, and experience with payroll and rostering systems. Responsibilities Collect data from various sour…",https://www.adzuna.com.au/details/5031840622?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Flight Data Analyst,Qantas Airways Limited,"The Rocks, Sydney",Logistics & Warehouse Jobs,permanent,full_time,,,2025-02-02T08:11:07Z,"Job Description Rare opportunity to join the Flight Data team within Qantas Group Safety Ensure data integrity in reporting safety related insights Permanent, Full-time opportunity located at out Mascot Head Office Today, we’re busy planning for tomorrow. We look to the future to guide the way we innovate, helping us stay relevant and responsive in an unpredictable industry. Our collaborative culture allows us to dream big and deliver successfully, knowing we’re supported by the best people. To…",https://www.adzuna.com.au/details/5033549303?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Fraud Data Analyst,Westpac Group,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-01-31T22:03:24Z,"Permanent Full time Sydney Location 2 days working in office How will I help? Fraud Prevention is responsible for protecting our customers, the Westpac Group, and its employees from fraud and scams. As a Fraud Analyst specialising in internal fraud, you'll leverage your data analytics skills to provide insight, and design, test, & deploy detections that identify risk of internal fraud or malpractice. Key responsibilities will include: Analyse and interrogate data to enhance the detection of fra…",https://www.adzuna.com.au/details/5030975602?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Data Analyst - Dynamics 365,Latitude IT,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-01-31T22:03:28Z,"Collaborative, supportive, Values driven environment Great coffee (and a variety of tea) and fresh fruit Avoid the traffic: we are outside the CBD and close to public transport Sydney (hybrid working) Dynamics 365 or other ERP experience Data analysis & insights, Data cleansing & validation, Data reporting We're looking for an experienced Data Analyst to join a Dynamics 365 program. In this role you will work closely with cross-functional teams to analyse, map, and optimise data for the success…",https://www.adzuna.com.au/details/5030976116?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
System Administrator / Data Analyst,Richmond Fellowship Queensland,"Annerley, Brisbane",IT Jobs,contract,full_time,,,2025-01-31T22:03:36Z,"SYSTEM ADMINISTRATOR / DATA ANALYST FIXED TERM FULL-TIME BRISBANE (Annerley) Who are we? Richmond Fellowship Queensland (RFQ) is a well-respected not for profit provider of community sector mental health services, serving the community for over 50 years. RFQ operates across multiple service sites ranging across Brisbane City, Toowoomba, Caboolture, Logan, West Moreton, Gold Coast, Wide Bay, and Townsville. We also have multiple formal partnerships with organisations such as Hospital and Health …",https://www.adzuna.com.au/details/5030976993?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Senior MarTech Data Analyst,Medibank,"West Melbourne, Melbourne",IT Jobs,contract,full_time,,,2025-02-01T10:05:59Z,"You’re only human. It’s a strange thing to say, because us humans are capable of incredible things. And at Medibank, we know our greatest potential lies in the people who work with us. We strive to make real, fundamental change, driven by a simple purpose: to create the best health and wellbeing for all of Australia. Your new role: The Senior Campaign Data Analyst is responsible for leading the Hub program of work to deliver and optimise data and audiences to enable multi-channel personalisatio…",https://www.adzuna.com.au/details/5031841985?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Data Analyst,Westpac,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-02-01T13:21:35Z,"Data Analyst - 56607 Permanent Sydney Part of the multibillion-dollar UNITE program How will I help? This role sits in the Consumer Technology division in Westpac, and you will be accountable for the delivery and management of all technology services and solutions required by the business divisions. This position is a pivotal role within the UNITE program, facilitating the migration of the data from one system to another using ETL tools and ensuring integrity across the process. Your key respon…",https://www.adzuna.com.au/details/5032024251?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Data Analyst,Westpac,"The Rocks, Sydney",IT Jobs,,,,,2025-02-01T17:27:26Z,"This is a Data Analyst role with one of the leading companies in AU right now   Westpac  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Westpac  What’s in it for me? You’ll play a significant part of the future of a business that has been around for over 200 years. Our purpose is to create better futures together. So, we’ll back you in the development of your career, internal career prospects, and flexible wo…",https://www.adzuna.com.au/land/ad/5032180376?se=1Luh3ATi7xGu1OhvFslqtQ&utm_medium=api&utm_source=4a3e4881&v=395EA25704F10EE1755E91532743F79FEE6AD002,2025-02-03 19:00:11.212241
Lead Sales Data Analyst,Shark Bay Salt,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-02-03T13:26:11Z,"Global, SaaS Leader12 month contract opportunity- possibility of extension/conversion to perm down the lineOffering: $950-1000 including super per dayHelp drive revenue through your expertise as a Data Analytics LeaderLocation: 3 days a week working out of Sydney CBD office, 2 days WFH What's in it for you? Work for a Global Name with an amazing brand and reputationOpportunity to make a real impact joining in a Staff/Lead RoleWork closely with a Data Analytics Team, as well as Sales and Marketi…",https://www.adzuna.com.au/details/5034753730?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Senior Data Analyst,Westpac,"The Rocks, Sydney",IT Jobs,contract,,,,2025-02-02T12:34:40Z,"This is a Senior Data Analyst role with one of the leading companies in AU right now   Westpac  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Westpac  An exciting position to join the Westpac Group as a Senior Data Analyst in Group Reporting & Analytics (GR&A) for a 12-month fixed term / max term role function providing a range of reporting, analytical and data management services for its internal customers …",https://www.adzuna.com.au/land/ad/5033799365?se=1Luh3ATi7xGu1OhvFslqtQ&utm_medium=api&utm_source=4a3e4881&v=2D1BFD55FED44E41861A190C1212E6E49C93EF48,2025-02-03 19:00:11.212241
Fraud Data Analyst,Westpac,"The Rocks, Sydney",IT Jobs,,,,,2025-02-01T17:27:03Z,"This is a Fraud Data Analyst role with one of the leading companies in AU right now   Westpac  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Westpac  The Fraud Analyst’s role is to analyse information related to fraud and implement detection strategies which mitigate risk and prevent financial loss, whilst ensuring there is minimal impacts to customer experience, product profitability and brand reputation. K…",https://www.adzuna.com.au/land/ad/5032179367?se=1Luh3ATi7xGu1OhvFslqtQ&utm_medium=api&utm_source=4a3e4881&v=B7CBB4AFA5102BA731C49DB60E3B544E6CF58376,2025-02-03 19:00:11.212241
Fraud Data Analyst,Westpac,"The Rocks, Sydney",IT Jobs,,,,,2025-02-01T17:28:23Z,This is a Fraud Data Analyst role with one of the leading companies in AU right now   Westpac  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Westpac  Key responsibilities will include:  - Analyse and interrogate data to enhance the detection of fraud and malpractice. - Maintain and continuously improve existing detections and analytics frameworks. - Develop strategies to identify and mitigate fraud through s…,https://www.adzuna.com.au/land/ad/5032181596?se=1Luh3ATi7xGu1OhvFslqtQ&utm_medium=api&utm_source=4a3e4881&v=E86D1E1E35A30730F0A347436E54FAEE361AEEBE,2025-02-03 19:00:11.212241
Data Analyst - Risk,Easygo,"Melbourne CBD, Melbourne",IT Jobs,,full_time,,,2025-02-01T17:27:54Z,"This is a Data Analyst - Risk role with one of the leading companies in AU right now   Easygo  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Easygo  Your role with us: Your role with us will be ensuring that any abuse that occurs across our Stake platforms are identified, analysed, reported, and then actioned. Using advanced analytics and statistical methods to analyse large datasets, you will identify poten…",https://www.adzuna.com.au/land/ad/5032180841?se=1Luh3ATi7xGu1OhvFslqtQ&utm_medium=api&utm_source=4a3e4881&v=37AC35D0D71B8236FFC66348A08F627C8C7E3C9C,2025-02-03 19:00:11.212241
Business Data Analyst- 12 Month Max Term Contract,Vocus Group,"North Sydney, North Sydney Area",IT Jobs,contract,full_time,,,2025-02-01T10:05:57Z,"Business Data Analyst- 12 Month Max Term Contract 452 Flinders St, Melbourne VIC 3000, Australia ● 60 Miller St, North Sydney NSW 2060, Australia Req 2320 Friday, 31 January 2025 Are you looking for an awesome place to work, where you can proudly be your authentic self, and be part of oneteam? We are looking for a passionate team player who aligns with our values and culture, takes pride in their unique contributions, and can challenge the status quo with disruptive thinking. If this sounds lik…",https://www.adzuna.com.au/details/5031841718?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Business Data Analyst- 12 Month Max Term Contract,Vocus Group,"Melbourne CBD, Melbourne",IT Jobs,contract,full_time,,,2025-02-01T10:05:57Z,"Business Data Analyst- 12 Month Max Term Contract 452 Flinders St, Melbourne VIC 3000, Australia ● 60 Miller St, North Sydney NSW 2060, Australia Req 2320 Friday, 31 January 2025 Are you looking for an awesome place to work, where you can proudly be your authentic self, and be part of oneteam? We are looking for a passionate team player who aligns with our values and culture, takes pride in their unique contributions, and can challenge the status quo with disruptive thinking. If this sounds lik…",https://www.adzuna.com.au/details/5031841693?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Analyst - Data,Orica,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-01-31T09:58:59Z,"About Orica At Orica, it’s the power of our people that leads change and shapes our futures. Every day, all around the world, our people help mobilise vital resources essential to progress. Established in 1874, we have grown to become the world leader in mining and civil blasting with a diverse of team of more than 13,000 across the world. It’s an exciting time to join us – we are shaping the future of mining through digital and automated technologies, embracing new ways of thinking, pioneering…",https://www.adzuna.com.au/details/5030264035?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Data Analyst,Talent Insights,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-01-31T22:03:36Z,"Fastest Growing Government Agency Leveraging Advanced Analytics Driving Strategic Decisions Data Analyst Opportunity: Join Australia’s Fastest-Growing Government Agency Are you a data analyst passionate about making a positive impact? Here’s your chance to help shape the future of Australia’s fastest-growing government agency, using advanced analytics to improve the lives of hundreds of thousands of Australians. This role is within the Data and Analytics Branch, a centralised team dedicated to …",https://www.adzuna.com.au/details/5030976895?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Data Analyst,The Heart Research Institute,"The Rocks, Sydney",Scientific & QA Jobs,permanent,part_time,,,2025-02-01T13:21:24Z,"Registry and Epidemiological study of children and adults with Congenital Heart Disease in Australia Internationally recognised Medical Research Institute that performs ground-breaking cardiovascular research 8-month contract Located at Royal Prince Alfred Hospital Full time preferred, 4 days per week acceptable for the right candidate The Heart Research Institute (HRI) is an internationally recognised Medical Research Institute that performs ground-breaking cardiovascular research from our sta…",https://www.adzuna.com.au/details/5032021522?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Data Analyst,Westpac Bank,"The Rocks, Sydney",IT Jobs,permanent,part_time,,,2025-02-03T13:26:05Z,"Data Analyst - 56607 Permanent Sydney Part of the multibillion-dollar UNITE program How will I help? This role sits in the Consumer Technology division in Westpac, and you will be accountable for the delivery and management of all technology services and solutions required by the business divisions. This position is a pivotal role within the UNITE program, facilitating the migration of the data from one system to another using ETL tools and ensuring integrity across the process. Your key respon…",https://www.adzuna.com.au/details/5034752645?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Data Analyst,WA Health,"Perth CBD, Perth",Healthcare & Nursing Jobs,permanent,full_time,,,2025-02-01T13:21:28Z,Vacancy Reference No. 647604 This is a Recruitment Pool for Fixed Term Full Time and Fixed Term Part Time (minimum 0.4 Full Time Equivalent or above) Appointments until 30 June 2028 with the possibility of extension(s) and/or permanency. Position Profile: The Data Analyst advises researchers in the development and management of research databases and clinical registries and develops data collection processes and appropriate documentation for research data collection. The position also assists i…,https://www.adzuna.com.au/details/5032022656?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
Data Analyst,WA Government,"Perth CBD, Perth",Healthcare & Nursing Jobs,permanent,part_time,,,2025-02-01T13:21:27Z,Vacancy Reference No. 647604 This is a Recruitment Pool for Fixed Term Full Time and Fixed Term Part Time (minimum 0.4 Full Time Equivalent or above) Appointments until 30 June 2028 with the possibility of extension(s) and/or permanency. Position Profile: The Data Analyst advises researchers in the development and management of research databases and clinical registries and develops data collection processes and appropriate documentation for research data collection. The position also assists i…,https://www.adzuna.com.au/details/5032022274?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:00:11.212241
