Title,Company,Location,Category,Contract Type,Contract Time,Salary Min,Salary Max,Created,Description,Redirect URL,timestamp
Data Analyst,FourQuarters,"Sydney, Sydney Region",IT Jobs,contract,full_time,32000,32000,2025-01-29T03:19:46Z,"Do you love analysing information and uncovering insights to solve problems? In this role, you'll leverage your analytical skills to support the resolution of customer invoice disputes and help improve the overall customer experience. If you’re passionate about using data to drive decision-making and enjoy working across multiple teams to achieve impactful solutions, this is the perfect opportunity for you Role Purpose: The Data Analyst for National Customer Resolutions will focus on resolving …",https://www.adzuna.com.au/details/5027106489?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:29:24.894965
Data Analyst,Talent Insights,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-01-31T22:03:36Z,"Fastest Growing Government Agency Leveraging Advanced Analytics Driving Strategic Decisions Data Analyst Opportunity: Join Australia’s Fastest-Growing Government Agency Are you a data analyst passionate about making a positive impact? Here’s your chance to help shape the future of Australia’s fastest-growing government agency, using advanced analytics to improve the lives of hundreds of thousands of Australians. This role is within the Data and Analytics Branch, a centralised team dedicated to …",https://www.adzuna.com.au/details/5030976895?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:29:24.894965
Data analyst,Cubiko Pty,"Fortitude Valley, Brisbane",IT Jobs,,,,,2025-02-03T21:58:15Z,"Cubiko Pty Ltd Data analyst Fortitude Valley, QLD, Australia About the Role Our Data Analysts work to understand our users, their pain points, and gaps where we can help them make data-driven decisions and improve their way of working. Your role will involve working with internal and external subject matter experts to understand what information will help them run their business and develop data visualisations to make data accessible to them in a timely and intuitive way. As a Data Analyst at C…",https://www.adzuna.com.au/details/5035047941?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:29:24.894965
Data Analyst,COGNIZANT,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-02-05T13:26:15Z,"What makes Cognizant a unique place to work? The combination of rapid growth and an international and innovative environment This is creating many opportunities for people like YOU — people with an entrepreneurial spirit who want to make a difference in this world. At Cognizant, together with your colleagues from all around the world, you will collaborate on creating solutions for the world's leading companies and help them become more flexible, more innovative, and successful. Moreover, this i…",https://www.adzuna.com.au/details/5037970901?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:29:24.894965
Data Analyst,Westpac Group,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-01-29T09:50:52Z,"Data Analyst | 55403 Permanent Gold Coast Location Part of multi-billion-dollar UNITE program How will I help? As a Data Analyst, you will be responsible for producing data analytics and insights. You will also support the performance of key controls to meet regulatory requirements and/ or mitigate risks. Key responsibilities include: Extract, manipulate and analyse data using SAS and SQL Internal and external stakeholder management Attend to individual requests for information and/or assistanc…",https://www.adzuna.com.au/details/5027462397?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:29:24.894965
Data Analyst,Westpac Group,"Surfers Paradise, Gold Coast",IT Jobs,permanent,full_time,,,2025-01-29T09:50:52Z,"Data Analyst | 55403 Permanent Gold Coast Location Part of multi-billion-dollar UNITE program How will I help? As a Data Analyst, you will be responsible for producing data analytics and insights. You will also support the performance of key controls to meet regulatory requirements and/ or mitigate risks. Key responsibilities include: Extract, manipulate and analyse data using SAS and SQL Internal and external stakeholder management Attend to individual requests for information and/or assistanc…",https://www.adzuna.com.au/details/5027462335?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:29:24.894965
Data Analyst,Nixil,"The Rocks, Sydney",IT Jobs,,,,,2025-01-29T18:25:03Z,"Work options: On-Site As an experienced Data Analyst , you will play a key role in analyzing business data, identifying trends, and supporting data-driven decision-making. You’ll work closely with business and technical teams to ensure data integrity, optimize processes, and enhance business intelligence solutions. What You’ll Do Conduct data lineage analysis, A-C mapping, data profiling, and querying to ensure data accuracy and consistency. Perform process and data analysis, mapping, and re-en…",https://www.adzuna.com.au/details/5027939207?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:29:24.894965
Data Analyst,COGNIZANT,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-01-29T09:50:53Z,"What makes Cognizant a unique place to work? The combination of rapid growth and an international and innovative environment This is creating many opportunities for people like YOU — people with an entrepreneurial spirit who want to make a difference in this world. At Cognizant, together with your colleagues from all around the world, you will collaborate on creating solutions for the world's leading companies and help them become more flexible, more innovative, and successful. Moreover, this i…",https://www.adzuna.com.au/details/5027462432?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:29:24.894965
Data Analyst,RAC of WA,"West Perth, Perth",IT Jobs,,full_time,,,2025-02-04T08:31:18Z,"As a Data Analyst you will be defining and implementing analytics solutions to business problems utilising advanced analytics techniques. The role will be responsible for building analytical capability and showcasing the value of analytics by developing insights, models and demonstrating practical applications. What will you be doing? Defining Analytics Requirements: Clearly defining data requirements to enable efficient analysis and testing of hypotheses through discovery analytics. Developing…",https://www.adzuna.com.au/details/5035655869?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:29:24.894965
Data Analyst,Infomedia,"Sydney, Sydney Region",IT Jobs,,,,,2025-02-03T21:55:03Z,"Infomedia is a leading global provider of SaaS solutions to the parts and service sector of the automotive industry. Headquartered in Australia, Infomedia has been at the forefront of aftersales system innovation for more than 28 years. Supplying online parts selling systems, sophisticated service selling systems, a range of publications, as well as data analysis and information research for automotive and lubricant industries. Our software solutions are used each business day by over 220,000 d…",https://www.adzuna.com.au/details/5035046551?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:29:24.894965
