Title,Company,Location,Category,Contract Type,Contract Time,Salary Min,Salary Max,Created,Description,Redirect URL,timestamp
Data Scientist,ALLIANZ AUSTRALIA SERVICES PTY LTD,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-01-31T00:06:29Z,"DATA SCIENTIST–DATA AND ANALYTICS| SYDNEY At Allianz, we’re proud to be named one of the Best Workplaces in Australia 2024 and a Great Place to Work. We’re one of the world’s leading insurance and asset management brands, with a workforce as diverse as the world around us, which is why we hire the very best people to further our commitment to securing the future for our people and customers. We offer an inclusive workplace where everyone feels like they belong, while promoting a culture of life…",https://www.adzuna.com.au/details/5029628362?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:02:19.065766
Data Scientist,Mane Consulting,"Adelaide CBD, Adelaide",IT Jobs,,full_time,,,2025-01-31T22:03:24Z,"Get recognition and reward working with this a pioneering industry leader, as they embark on a transformative journey The Data Scientist will drive internal data analytics projects serving all areas of the company. Investigations will vary from short preliminary explorations to deeper, longer-term studies. You will have the opportunity to work side by side with talented, motivated, and intellectually stimulating colleagues who thrive on helping the business solve the most pressing business oppo…",https://www.adzuna.com.au/details/5030975702?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:02:19.065766
Data Scientist,Ampol,"Eveleigh, Sydney",IT Jobs,contract,full_time,,,2025-01-31T09:58:59Z,"About Ampol Powering better journeys, today and tomorrow. Our company has always been about more than fuel. Fuel may be the foundation of our business, but our motivation and purpose come from the people, businesses, industries and communities we engage with. From our origins until today, we’ve always been inspired by the role we can play in people’s lives – to keep them moving, to make journeys happen. Here at Ampol, we are proud of our heritage as Australia’s only owned fuel brand. For over 1…",https://www.adzuna.com.au/details/5030264028?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:02:19.065766
Program Officer - Data Sciences and Advanced Capability,Queensland Fire and Emergency Services,"Brisbane CBD, Brisbane",Admin Jobs,,full_time,,,2025-01-31T22:03:28Z,"Queensland Fire Department Status: Temporary Flexible Full-time Tenure Period: Until 4 May 2025 Possibility of Extension: Yes Classification: AO5 Salary: $3,878.00 - $4,208.00 per fortnight Division: Rural Fire Service QLD Region/Directorate: STRATEGIC CAP Work Unit: Data Science & Advanced Capability Location: Albion 4010 Closing Date: Midnight 16 February 2025 Reference No: QLD_QFD_20535_25 Current Queensland Fire Department employees and volunteers must apply via their internal careers site …",https://www.adzuna.com.au/details/5030976146?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:02:19.065766
Data Scientist,Mane Consulting,"Adelaide, Adelaide Region",IT Jobs,permanent,full_time,150000,175000,2025-02-01T04:00:29Z,"Get recognition and reward working with this a pioneering industry leader, as they embark on a transformative journey The Data Scientist will drive internal data analytics projects serving all areas of the company. Investigations will vary from short preliminary explorations to deeper, longer-term studies. You will have the opportunity to work side by side with talented, motivated, and intellectually stimulating colleagues who thrive on helping the business solve the most pressing business oppo…",https://www.adzuna.com.au/details/5031221209?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:02:19.065766
Data Scientist,Easygo Gaming,"Melbourne, Melbourne Region",IT Jobs,,full_time,,,2025-02-01T21:55:55Z,"Passionate about leveraging advanced analytics and machine learning across huge amounts of data to drive business value? Join our growing Data Science Team What's in it for you? As a Data Scientist, you will work within a collaborative team to deliver data science projects across the organisation. Working closely with business stakeholders, you will help build, deliver and implement solutions on our global platforms that impact millions of users worldwide. Your role with us: In your role with u…",https://www.adzuna.com.au/details/5032648409?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:02:19.065766
"Senior Data ScientistNew Melbourne, Australia",Easygo,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-01-31T16:03:27Z,"Passionate about unearthing and driving complex data science solutions across huge amounts of data to drive business value? Join our growing Data Science Team What's in it for you? As a Senior Data Scientist, you will play a pivotal role in driving all stages of our data science projects including: ideation, scoping, development, deployment and monitoring. Working closely with business stakeholders and leadership, you will get to work on our global platforms to architect and implement scalable …",https://www.adzuna.com.au/details/5030570627?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:02:19.065766
Senior Data Scientist,Easygo Gaming,"Melbourne, Melbourne Region",IT Jobs,,full_time,,,2025-02-01T21:56:31Z,"Passionate about unearthing and driving complex data science solutions across huge amounts of data to drive business value? Join our growing Data Science Team What's in it for you? As a Senior Data Scientist, you will play a pivotal role in driving all stages of our data science projects including: ideation, scoping, development, deployment and monitoring. Working closely with business stakeholders and leadership, you will get to work on our global platforms to architect and implement scalable …",https://www.adzuna.com.au/details/5032649826?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:02:19.065766
Research Data Scientist,SA Health - Statewide Clinical Support Services,"Adelaide CBD, Adelaide",Scientific & QA Jobs,permanent,full_time,,,2025-02-01T13:21:27Z,"Central Adelaide Local Health Network Statewide – SA Pathology Salary: MeS3 - $104,180.00 - $116,693.00 p.a.  Superannuation & Salary Sacrifice Benefits Adelaide SA, 5000 Full Time, Contracted Role up to 30 Jun 2025 About the role Are you passionate about leveraging data to drive impactful research outcomes? As the Research Data Scientist at SA Pathology, you will play a key role in facilitating and optimising access to pathology data to support our research objectives. In this role, you’ll lea…",https://www.adzuna.com.au/details/5032022421?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:02:19.065766
Principal Data Scientist,Queensland Government,"Brisbane, Brisbane Region",IT Jobs,permanent,full_time,,,2025-01-31T11:50:47Z,"The role This Principal Data Scientist will contribute to the development of statewide health service planning for Queensland Health through research, analysis and interpretation of data and information. Key responsibilities:  To contribute to the development of statewide service plans for Queensland Health through research, analysis and interpretation of data and information.  Extract data from large datasets, perform data analysis using advanced data programs and tools (e.g., Posit/R, Python,…",https://www.adzuna.com.au/details/5030362766?utm_medium=api&utm_source=4a3e4881,2025-02-03 19:02:19.065766
